Id,SalePrice
2650,169118.46078696992
2867,195073.78893578023
1668,120538.16794349987
1161,199823.48075179473
2122,172606.44650577422
2539,130623.82177066267
1047,146563.25124639645
1445,119258.34988980845
541,132744.12232520807
569,172430.71228463924
1276,146563.25124639645
918,208541.44941469867
326,145037.94381748379
1936,116962.31511412808
895,80675.84376293374
257,107892.87800895421
1241,158944.93984923963
1545,156561.03796299177
1189,157752.9889061157
270,135197.7793655422
2066,196020.2505036829
693,119170.48277924096
1259,145213.67803861876
2916,157771.1008625969
2321,249525.96938430247
1977,108156.47934065668
1895,184988.1351086174
1240,171326.6284520828
85,130272.35332839272
1823,80851.57798406872
825,264185.58080634475
110,212029.43513350294
697,129168.26949583628
2297,118154.26605725201
1231,131640.03849265163
1355,157595.36664146194
968,316253.85936861916
584,223307.03990378967
1315,140445.87426612305
1606,104492.7594007174
206,120274.5666117974
1685,304047.9049869109
2016,130535.95466009519
869,212117.30224407042
2135,120538.16794349987
2346,172694.3136163417
2430,212380.90357577289
2198,120538.16794349987
2652,118242.1331678195
27,68206.28804952306
241,172342.84517407176
906,146317.7618711752
1506,118066.39894668452
2098,313888.0694388525
1435,199823.48075179473
2213,145301.54514918622
1274,158944.93984923963
743,-8695.122872523934
1737,212293.0364652054
2797,276830.8707408904
2185,95617.16847315975
58,224411.1237363461
830,212117.30224407042
808,157507.49953089445
680,146317.7618711752
1153,120450.30083293238
1291,182516.36611180208
1818,182446.6109577158
2161,224674.7250680486
1883,132919.85654634304
350,276567.26940918795
2473,172694.3136163417
295,193372.7472857326
293,219485.69769919667
859,119170.48277924096
288,43285.28857918293
1578,145213.67803861876
102,159961.15657122858
2831,185076.0022191849
1030,160136.89079236356
2551,130623.82177066267
1286,154019.51381209015
958,291490.48216293275
776,106788.79417639777
72,172342.84517407176
2263,264361.3150274798
1866,171414.4955626503
2876,67365.80554866909
2146,264361.3150274798
103,212029.43513350294
1500,160136.89079236356
492,184812.40088748242
167,131464.30427151665
2597,105860.44456497631
2685,119434.08411094343
1035,168942.72656583495
1220,27503.48136810295
2602,181500.1493898131
2159,237056.41367089178
695,246720.84390169836
1109,199823.48075179473
640,172430.71228463924
1652,171414.4955626503
2090,184988.1351086174
1188,197281.9566008931
2345,247142.06749805462
1059,328723.41508202977
2751,224762.59217861606
128,142654.04193123593
1523,219661.43192033164
2925,143005.51037350588
2145,276743.0036303229
1121,251891.75931406906
566,249262.36805259998
565,220923.13801754187
1331,132831.98943577555
2928,133007.72365691053
156,130272.35332839272
797,158699.45047401838
327,92969.66525520943
2859,185076.0022191849
1453,105684.71034384133
1762,276743.0036303229
1868,234672.51178464392
1760,184988.1351086174
1113,264273.44791691226
1812,184988.1351086174
117,183532.582833791
1142,184900.26799804994
2342,316517.4607003216
927,131552.17138208414
2478,185076.0022191849
655,28607.56520065939
2064,130535.95466009519
369,224498.99084691363
2239,172606.44650577422
2732,212380.90357577289
1653,171414.4955626503
959,212117.30224407042
2395,301594.2479465768
1412,108068.61223008919
271,276479.40229862044
1484,135373.51358667717
1497,80763.71087350123
552,194810.18760407777
2,119082.61566867348
1855,235864.46272776782
4,236792.81233918932
2292,160224.75790293104
134,143845.99287435983
646,80675.84376293374
42,303784.30365520844
532,212117.30224407042
713,117820.9095714633
2561,145389.41225975374
2360,133007.72365691053
1333,130448.0875495277
1407,218469.4809772077
2892,249525.96938430247
574,264185.58080634475
1227,196090.0056577692
2591,224762.59217861606
1476,236968.5465603243
1125,289036.8251225987
1446,129256.13660640377
408,130360.22043896021
1101,289036.8251225987
2251,132919.85654634304
373,212117.30224407042
2554,118242.1331678195
2382,252067.49353520403
1985,92041.31564378797
519,251803.89220350157
1093,197281.9566008931
864,276567.26940918795
2889,147930.93641065533
2308,145389.41225975374
986,120362.43372236489
1302,119258.34988980845
585,171238.76134151532
2708,169118.46078696992
147,132656.25521464058
1441,212205.1693546379
383,167505.2862474898
285,143845.99287435983
181,131464.30427151665
358,168854.85945526746
780,169889.18813373765
258,236792.81233918932
1865,196177.87276833667
692,156473.1708524243
2902,264449.1821380472
508,264185.58080634475
2638,131815.7727137866
36,184724.53377691496
611,183620.44994435852
2281,80851.57798406872
1678,184988.1351086174
1696,316429.5935897541
1557,78379.80898725337
2180,132919.85654634304
1726,251979.62642463655
951,158857.07273867214
267,249174.50094203252
2706,93321.13369747938
2221,182604.23322236954
1357,193706.10377152133
2901,276830.8707408904
347,224498.99084691363
2164,199911.34786236222
1586,301418.5137254418
360,172430.71228463924
1769,237056.41367089178
2617,199999.2149729297
1879,183638.56190083973
991,182516.36611180208
1535,134023.94037889948
1191,156403.415698338
1579,212205.1693546379
1882,156648.90507355926
1510,104335.13713606367
2196,206018.03722027823
1845,147843.06930008787
2336,341280.837906008
942,132744.12232520807
861,116786.58089299311
2555,78555.54320838835
1392,132831.98943577555
2099,264361.3150274798
1543,158944.93984923963
948,212117.30224407042
1239,142829.7761523709
22,210837.48419037898
2796,212380.90357577289
2747,160312.62501349853
92,288861.09090146364
210,157419.63242032696
1858,226024.2982758263
2228,227216.2492189502
447,224498.99084691363
827,236880.6794497568
1649,249438.10227373496
682,131552.17138208414
2698,171502.36267321778
494,223307.03990378967
214,110119.1576305483
2441,237144.28078145927
2679,130623.82177066267
1336,118066.39894668452
465,236880.6794497568
1524,171326.6284520828
2543,120626.03505406735
631,130360.22043896021
2452,289212.5593437336
228,172342.84517407176
126,180991.05868288942
1092,211013.21841151395
1122,212205.1693546379
932,172430.71228463924
1980,90849.36470066404
2171,93233.2665869119
551,170046.8103983914
2768,172694.3136163417
2056,120538.16794349987
1159,341105.103684873
2645,129274.24856288503
1174,199823.48075179473
2266,224674.7250680486
2462,353662.5265088511
1219,130448.0875495277
2922,197457.6908220281
118,132656.25521464058
474,199735.61364122725
2576,185076.0022191849
872,264185.58080634475
1077,251891.75931406906
1536,160136.89079236356
1150,120450.30083293238
2341,264449.1821380472
1931,128152.05277384733
2785,119434.08411094343
2538,133007.72365691053
597,236880.6794497568
464,212117.30224407042
233,186074.1069846926
2169,108156.47934065668
2123,171414.4955626503
1867,172606.44650577422
137,224411.1237363461
515,224498.99084691363
933,158857.07273867214
2784,171502.36267321778
972,160049.02368179607
599,184812.40088748242
2614,146738.98546753143
2582,108244.34645122416
1409,194898.05471464526
175,76854.50155834072
352,239422.2036006584
976,52336.61372787558
2134,237056.41367089178
984,120362.43372236489
2396,316517.4607003216
1673,187529.65925951905
404,143933.85998492735
607,131552.17138208414
814,132744.12232520807
868,212117.30224407042
2271,184988.1351086174
1633,212293.0364652054
337,185758.8624553851
2765,145389.41225975374
1746,224674.7250680486
368,264185.58080634475
2806,224762.59217861606
1662,196177.87276833667
1234,207279.74331748844
1373,120450.30083293238
1672,79659.62704094479
1939,120538.16794349987
